   1.3438469e+13  -7.1195659e+12  -2.4968776e+13  -3.7398430e+13  -4.2883099e+13  -4.1202865e+13  -3.3322741e+13  -2.1086348e+13  -6.8040947e+12   7.1776046e+12   1.8850032e+13   2.6805223e+13   3.0362939e+13   2.9563694e+13   2.5052087e+13   1.7888420e+13   9.3311415e+12   6.2910934e+11  -7.1466727e+12  -1.3214474e+13  -1.7131509e+13  -1.8787485e+13  -1.8354875e+13  -1.6212344e+13  -1.2857895e+13  -8.8258778e+12  -4.6180605e+12  -6.5445627e+11   2.7545658e+12   5.4166506e+12   7.2502316e+12   8.2666444e+12   8.5465552e+12   8.2150225e+12   7.4184612e+12   6.3055995e+12   5.0134212e+12   3.6581925e+12   2.3310460e+12   1.0972324e+12  -1.9861909e+09  -9.4579348e+11  -1.7294745e+12  -2.3599239e+12  -2.8514543e+12  -3.2221663e+12  -3.4909937e+12  -3.6754276e+12  -3.7898594e+12  -3.8444529e+12  -3.8444529e+12  -3.7898594e+12  -3.6754276e+12  -3.4909937e+12  -3.2221663e+12  -2.8514543e+12  -2.3599239e+12  -1.7294745e+12  -9.4579348e+11  -1.9861909e+09   1.0972324e+12   2.3310460e+12   3.6581925e+12   5.0134212e+12   6.3055995e+12   7.4184612e+12   8.2150225e+12   8.5465552e+12   8.2666444e+12   7.2502316e+12   5.4166506e+12   2.7545658e+12  -6.5445627e+11  -4.6180605e+12  -8.8258778e+12  -1.2857895e+13  -1.6212344e+13  -1.8354875e+13  -1.8787485e+13  -1.7131509e+13  -1.3214474e+13  -7.1466727e+12   6.2910934e+11   9.3311415e+12   1.7888420e+13   2.5052087e+13   2.9563694e+13   3.0362939e+13   2.6805223e+13   1.8850032e+13   7.1776046e+12  -6.8040947e+12  -2.1086348e+13  -3.3322741e+13  -4.1202865e+13  -4.2883099e+13  -3.7398430e+13  -2.4968776e+13  -7.1195659e+12   1.3438469e+13
  -9.2951338e+12  -2.8720917e+13  -4.1918833e+13  -4.7215995e+13  -4.4449410e+13  -3.4821438e+13  -2.0534286e+13  -4.2993300e+12   1.1174220e+13   2.3619010e+13   3.1512608e+13   3.4213685e+13   3.1935236e+13   2.5586291e+13   1.6530386e+13   6.3143806e+12  -3.5839199e+12  -1.1953249e+13  -1.7971417e+13  -2.1248917e+13  -2.1802890e+13  -1.9979661e+13  -1.6347940e+13  -1.1584328e+13  -6.3689360e+12  -1.3032790e+12   3.1435721e+12   6.6600802e+12   9.0922741e+12   1.0424944e+13   1.0751174e+13   1.0237034e+13   9.0870446e+12   7.5143603e+12   5.7178949e+12   3.8671020e+12   2.0939566e+12   4.9094416e+11  -8.8649376e+11  -2.0146544e+12  -2.8948330e+12  -3.5462780e+12  -3.9996350e+12  -4.2913546e+12  -4.4592676e+12  -4.5393288e+12  -4.5634007e+12  -4.5578737e+12  -4.5428979e+12  -4.5320147e+12  -4.5320147e+12  -4.5428979e+12  -4.5578737e+12  -4.5634007e+12  -4.5393288e+12  -4.4592676e+12  -4.2913546e+12  -3.9996350e+12  -3.5462780e+12  -2.8948330e+12  -2.0146544e+12  -8.8649376e+11   4.9094416e+11   2.0939566e+12   3.8671020e+12   5.7178949e+12   7.5143603e+12   9.0870446e+12   1.0237034e+13   1.0751174e+13   1.0424944e+13   9.0922741e+12   6.6600802e+12   3.1435721e+12  -1.3032790e+12  -6.3689360e+12  -1.1584328e+13  -1.6347940e+13  -1.9979661e+13  -2.1802890e+13  -2.1248917e+13  -1.7971417e+13  -1.1953249e+13  -3.5839199e+12   6.3143806e+12   1.6530386e+13   2.5586291e+13   3.1935236e+13   3.4213685e+13   3.1512608e+13   2.3619010e+13   1.1174220e+13  -4.2993300e+12  -2.0534286e+13  -3.4821438e+13  -4.4449410e+13  -4.7215995e+13  -4.1918833e+13  -2.8720917e+13  -9.2951338e+12
  -3.2262641e+13  -4.6423313e+13  -5.1684289e+13  -4.7908935e+13  -3.6531591e+13  -2.0131199e+13  -1.8540000e+12   1.5189504e+13   2.8441536e+13   3.6248678e+13   3.8011126e+13   3.4134815e+13   2.5825749e+13   1.4786961e+13   2.8848446e+12  -8.1550983e+12  -1.6979109e+13  -2.2739252e+13  -2.5127880e+13  -2.4326418e+13  -2.0893337e+13  -1.5620555e+13  -9.3861368e+12  -3.0255356e+12   2.7642527e+12   7.4815424e+12   1.0838952e+13   1.2750914e+13   1.3298998e+13   1.2685125e+13   1.1181787e+13   9.0863888e+12   6.6843254e+12   4.2229682e+12   1.8966992e+12  -1.5833992e+11  -1.8619508e+12  -3.1824918e+12  -4.1267380e+12  -4.7289323e+12  -5.0404522e+12  -5.1209932e+12  -5.0316956e+12  -4.8302817e+12  -4.5680156e+12  -4.2881534e+12  -4.0254942e+12  -3.8066428e+12  -3.6506387e+12  -3.5696716e+12  -3.5696716e+12  -3.6506387e+12  -3.8066428e+12  -4.0254942e+12  -4.2881534e+12  -4.5680156e+12  -4.8302817e+12  -5.0316956e+12  -5.1209932e+12  -5.0404522e+12  -4.7289323e+12  -4.1267380e+12  -3.1824918e+12  -1.8619508e+12  -1.5833992e+11   1.8966992e+12   4.2229682e+12   6.6843254e+12   9.0863888e+12   1.1181787e+13   1.2685125e+13   1.3298998e+13   1.2750914e+13   1.0838952e+13   7.4815424e+12   2.7642527e+12  -3.0255356e+12  -9.3861368e+12  -1.5620555e+13  -2.0893337e+13  -2.4326418e+13  -2.5127880e+13  -2.2739252e+13  -1.6979109e+13  -8.1550983e+12   2.8848446e+12   1.4786961e+13   2.5825749e+13   3.4134815e+13   3.8011126e+13   3.6248678e+13   2.8441536e+13   1.5189504e+13  -1.8540000e+12  -2.0131199e+13  -3.6531591e+13  -4.7908935e+13  -5.1684289e+13  -4.6423313e+13  -3.2262641e+13
  -5.0865838e+13  -5.6305616e+13  -5.1657349e+13  -3.8568600e+13  -2.0005510e+13   4.1778306e+11   1.9145780e+13   3.3289303e+13   4.1036962e+13   4.1823946e+13   3.6263491e+13   2.5888791e+13   1.2779650e+13  -8.4367807e+11  -1.2985328e+13  -2.2143523e+13  -2.7457462e+13  -2.8729767e+13  -2.6344075e+13  -2.1110835e+13  -1.4079409e+13  -6.3520313e+12   1.0727116e+12   7.4099723e+12   1.2146381e+13   1.5048885e+13   1.6134692e+13   1.5615652e+13   1.3830852e+13   1.1179395e+13   8.0621787e+12   4.8379279e+12   1.7953027e+12  -8.5973992e+11  -3.0039799e+12  -4.5878945e+12  -5.6212142e+12  -6.1563341e+12  -6.2721169e+12  -6.0597937e+12  -5.6118765e+12  -5.0143511e+12  -4.3419467e+12  -3.6559921e+12  -3.0042375e+12  -2.4220051e+12  -1.9340944e+12  -1.5569682e+12  -1.3008564e+12  -1.1715227e+12  -1.1715227e+12  -1.3008564e+12  -1.5569682e+12  -1.9340944e+12  -2.4220051e+12  -3.0042375e+12  -3.6559921e+12  -4.3419467e+12  -5.0143511e+12  -5.6118765e+12  -6.0597937e+12  -6.2721169e+12  -6.1563341e+12  -5.6212142e+12  -4.5878945e+12  -3.0039799e+12  -8.5973992e+11   1.7953027e+12   4.8379279e+12   8.0621787e+12   1.1179395e+13   1.3830852e+13   1.5615652e+13   1.6134692e+13   1.5048885e+13   1.2146381e+13   7.4099723e+12   1.0727116e+12  -6.3520313e+12  -1.4079409e+13  -2.1110835e+13  -2.6344075e+13  -2.8729767e+13  -2.7457462e+13  -2.2143523e+13  -1.2985328e+13  -8.4367807e+11   1.2779650e+13   2.5888791e+13   3.6263491e+13   4.1823946e+13   4.1036962e+13   3.3289303e+13   1.9145780e+13   4.1778306e+11  -2.0005510e+13  -3.8568600e+13  -5.1657349e+13  -5.6305616e+13  -5.0865838e+13
  -6.1073711e+13  -5.5755955e+13  -4.1044012e+13  -2.0290237e+13   2.3930917e+12   2.2957810e+13   3.8131964e+13   4.5906451e+13   4.5732947e+13   3.8437761e+13   2.5907607e+13   1.0637080e+13  -4.7611966e+12  -1.7992531e+13  -2.7396022e+13  -3.2106866e+13  -3.2064539e+13  -2.7892983e+13  -2.0695841e+13  -1.1815683e+13  -2.6023085e+12   5.7755755e+12   1.2455334e+13   1.6936540e+13   1.9074865e+13   1.9028487e+13   1.7175595e+13   1.4021446e+13   1.0110446e+13   5.9540577e+12   1.9802797e+12  -1.4941880e+12  -4.2714251e+12  -6.2639454e+12  -7.4759159e+12  -7.9791829e+12  -7.8884938e+12  -7.3390961e+12  -6.4686306e+12  -5.4041008e+12  -4.2538398e+12  -3.1038153e+12  -2.0173190e+12  -1.0370107e+12  -1.8836309e+11   5.1628030e+11   1.0736227e+12   1.4857068e+12   1.7568204e+12   1.8911368e+12   1.8911368e+12   1.7568204e+12   1.4857068e+12   1.0736227e+12   5.1628030e+11  -1.8836309e+11  -1.0370107e+12  -2.0173190e+12  -3.1038153e+12  -4.2538398e+12  -5.4041008e+12  -6.4686306e+12  -7.3390961e+12  -7.8884938e+12  -7.9791829e+12  -7.4759159e+12  -6.2639454e+12  -4.2714251e+12  -1.4941880e+12   1.9802797e+12   5.9540577e+12   1.0110446e+13   1.4021446e+13   1.7175595e+13   1.9028487e+13   1.9074865e+13   1.6936540e+13   1.2455334e+13   5.7755755e+12  -2.6023085e+12  -1.1815683e+13  -2.0695841e+13  -2.7892983e+13  -3.2064539e+13  -3.2106866e+13  -2.7396022e+13  -1.7992531e+13  -4.7611966e+12   1.0637080e+13   2.5907607e+13   3.8437761e+13   4.5732947e+13   4.5906451e+13   3.8131964e+13   2.2957810e+13   2.3930917e+12  -2.0290237e+13  -4.1044012e+13  -5.5755955e+13  -6.1073711e+13
  -6.0242222e+13  -4.4059052e+13  -2.1121812e+13   3.9374824e+12   2.6526174e+13   4.2928142e+13   5.0882235e+13   4.9822923e+13   4.0783668e+13   2.6024893e+13   8.4939214e+12  -8.7608777e+12  -2.3109803e+13  -3.2713554e+13  -3.6705612e+13  -3.5185046e+13  -2.9053262e+13  -1.9749585e+13  -8.9478202e+12   1.7293096e+12   1.0935314e+13   1.7740880e+13   2.1685738e+13   2.2752113e+13   2.1280678e+13   1.7854253e+13   1.3173669e+13   7.9455493e+12   2.7951208e+12  -1.7898768e+12  -5.4842764e+12  -8.1241216e+12  -9.6859799e+12  -1.0254813e+13  -9.9876540e+12  -9.0788401e+12  -7.7306424e+12  -6.1312930e+12  -4.4408286e+12  -2.7840506e+12  -1.2492344e+12   1.0904497e+11   1.2645617e+12   2.2129178e+12   2.9648773e+12   3.5402422e+12   3.9626481e+12   4.2554264e+12   4.4385124e+12   4.5262983e+12   4.5262983e+12   4.4385124e+12   4.2554264e+12   3.9626481e+12   3.5402422e+12   2.9648773e+12   2.2129178e+12   1.2645617e+12   1.0904497e+11  -1.2492344e+12  -2.7840506e+12  -4.4408286e+12  -6.1312930e+12  -7.7306424e+12  -9.0788401e+12  -9.9876540e+12  -1.0254813e+13  -9.6859799e+12  -8.1241216e+12  -5.4842764e+12  -1.7898768e+12   2.7951208e+12   7.9455493e+12   1.3173669e+13   1.7854253e+13   2.1280678e+13   2.2752113e+13   2.1685738e+13   1.7740880e+13   1.0935314e+13   1.7293096e+12  -8.9478202e+12  -1.9749585e+13  -2.9053262e+13  -3.5185046e+13  -3.6705612e+13  -3.2713554e+13  -2.3109803e+13  -8.7608777e+12   8.4939214e+12   2.6024893e+13   4.0783668e+13   4.9822923e+13   5.0882235e+13   4.2928142e+13   2.6526174e+13   3.9374824e+12  -2.1121812e+13  -4.4059052e+13  -6.0242222e+13
  -4.7696270e+13  -2.2634728e+13   4.9029916e+12   2.9730363e+13   4.7615928e+13   5.5975147e+13   5.4173652e+13   4.3430770e+13   2.6391469e+13   6.4919469e+12  -1.2735323e+13  -2.8279990e+13  -3.8094159e+13  -4.1302291e+13  -3.8179461e+13  -2.9939322e+13  -1.8400431e+13  -5.6090394e+12   6.5102151e+12   1.6422731e+13   2.3142798e+13   2.6278634e+13   2.5979357e+13   2.2812547e+13   1.7606120e+13   1.1286407e+13   4.7375424e+12  -1.3020334e+12  -6.2997631e+12  -9.9477987e+12  -1.2148146e+13  -1.2974778e+13  -1.2623870e+13  -1.1361959e+13  -9.4793724e+12  -7.2534210e+12  -4.9232214e+12  -2.6758593e+12  -6.4221456e+11   1.0999799e+12   2.5184233e+12   3.6162067e+12   4.4212923e+12   4.9767920e+12   5.3327817e+12   5.5399383e+12   5.6449600e+12   5.6875232e+12   5.6984330e+12   5.6986115e+12   5.6986115e+12   5.6984330e+12   5.6875232e+12   5.6449600e+12   5.5399383e+12   5.3327817e+12   4.9767920e+12   4.4212923e+12   3.6162067e+12   2.5184233e+12   1.0999799e+12  -6.4221456e+11  -2.6758593e+12  -4.9232214e+12  -7.2534210e+12  -9.4793724e+12  -1.1361959e+13  -1.2623870e+13  -1.2974778e+13  -1.2148146e+13  -9.9477987e+12  -6.2997631e+12  -1.3020334e+12   4.7375424e+12   1.1286407e+13   1.7606120e+13   2.2812547e+13   2.5979357e+13   2.6278634e+13   2.3142798e+13   1.6422731e+13   6.5102151e+12  -5.6090394e+12  -1.8400431e+13  -2.9939322e+13  -3.8179461e+13  -4.1302291e+13  -3.8094159e+13  -2.8279990e+13  -1.2735323e+13   6.4919469e+12   2.6391469e+13   4.3430770e+13   5.4173652e+13   5.5975147e+13   4.7615928e+13   2.9730363e+13   4.9029916e+12  -2.2634728e+13  -4.7696270e+13
  -2.4954792e+13   5.1304866e+12   3.2424724e+13   5.2103060e+13   6.1170140e+13   5.8849618e+13   4.6505247e+13   2.7163965e+13   4.7823435e+12  -1.6570574e+13  -3.3447454e+13  -4.3547896e+13  -4.5967026e+13  -4.1162921e+13  -3.0691894e+13  -1.6795835e+13  -1.9387443e+12   1.1618201e+13   2.2136815e+13   2.8582034e+13   3.0658133e+13   2.8722835e+13   2.3617567e+13   1.6458200e+13   8.4275946e+12   6.0176060e+11  -6.1713304e+12  -1.1334122e+13  -1.4627676e+13  -1.6057612e+13  -1.5833133e+13  -1.4294577e+13  -1.1842486e+13  -8.8774326e+12  -5.7557003e+12  -2.7621858e+12  -9.9104988e+10   2.1126892e+12   3.8236937e+12   5.0409099e+12   5.8114342e+12   6.2068998e+12   6.3102734e+12   6.2057121e+12   5.9715533e+12   5.6760924e+12   5.3755717e+12   5.1137180e+12   4.9221977e+12   4.8214445e+12   4.8214445e+12   4.9221977e+12   5.1137180e+12   5.3755717e+12   5.6760924e+12   5.9715533e+12   6.2057121e+12   6.3102734e+12   6.2068998e+12   5.8114342e+12   5.0409099e+12   3.8236937e+12   2.1126892e+12  -9.9104988e+10  -2.7621858e+12  -5.7557003e+12  -8.8774326e+12  -1.1842486e+13  -1.4294577e+13  -1.5833133e+13  -1.6057612e+13  -1.4627676e+13  -1.1334122e+13  -6.1713304e+12   6.0176060e+11   8.4275946e+12   1.6458200e+13   2.3617567e+13   2.8722835e+13   3.0658133e+13   2.8582034e+13   2.2136815e+13   1.1618201e+13  -1.9387443e+12  -1.6795835e+13  -3.0691894e+13  -4.1162921e+13  -4.5967026e+13  -4.3547896e+13  -3.3447454e+13  -1.6570574e+13   4.7823435e+12   2.7163965e+13   4.6505247e+13   5.8849618e+13   6.1170140e+13   5.2103060e+13   3.2424724e+13   5.1304866e+12  -2.4954792e+13
   4.4543313e+12   3.4435863e+13   5.6259122e+13   6.6414834e+13   6.3887975e+13   5.0121068e+13   2.8501391e+13   3.5280905e+12  -2.0138874e+13  -3.8547780e+13  -4.9085590e+13  -5.0781013e+13  -4.4268896e+13  -3.1471440e+13  -1.5097386e+13   1.9214336e+12   1.6944922e+13   2.8007752e+13   3.4026337e+13   3.4825423e+13   3.1013013e+13   2.3753484e+13   1.4496438e+13   4.7144804e+12  -4.3098106e+12  -1.1624559e+13  -1.6671002e+13  -1.9275849e+13  -1.9591149e+13  -1.8003181e+13  -1.5031341e+13  -1.1234079e+13  -7.1333400e+12  -3.1630717e+12   3.5772837e+11   3.2306660e+12   5.3676372e+12   6.7705420e+12   7.5065791e+12   7.6835504e+12   7.4282079e+12   6.8692913e+12   6.1257605e+12   5.2998915e+12   4.4744041e+12   3.7125658e+12   3.0602082e+12   2.5487086e+12   2.1981746e+12   2.0202655e+12   2.0202655e+12   2.1981746e+12   2.5487086e+12   3.0602082e+12   3.7125658e+12   4.4744041e+12   5.2998915e+12   6.1257605e+12   6.8692913e+12   7.4282079e+12   7.6835504e+12   7.5065791e+12   6.7705420e+12   5.3676372e+12   3.2306660e+12   3.5772837e+11  -3.1630717e+12  -7.1333400e+12  -1.1234079e+13  -1.5031341e+13  -1.8003181e+13  -1.9591149e+13  -1.9275849e+13  -1.6671002e+13  -1.1624559e+13  -4.3098106e+12   4.7144804e+12   1.4496438e+13   2.3753484e+13   3.1013013e+13   3.4825423e+13   3.4026337e+13   2.8007752e+13   1.6944922e+13   1.9214336e+12  -1.5097386e+13  -3.1471440e+13  -4.4268896e+13  -5.0781013e+13  -4.9085590e+13  -3.8547780e+13  -2.0138874e+13   3.5280905e+12   2.8501391e+13   5.0121068e+13   6.3887975e+13   6.6414834e+13   5.6259122e+13   3.4435863e+13   4.4543313e+12
   3.5565072e+13   5.9909131e+13   7.1607391e+13   6.9285164e+13   5.4368932e+13   3.0559230e+13   2.9047930e+12  -2.3291424e+13  -4.3496240e+13  -5.4705809e+13  -5.5824581e+13  -4.7640144e+13  -3.2452763e+13  -1.3478840e+13   5.8270573e+12   2.2393751e+13   3.3993870e+13   3.9486334e+13   3.8834598e+13   3.2936711e+13   2.3330780e+13   1.1849585e+13   2.9243651e+11  -9.8345671e+12  -1.7481426e+13  -2.2114531e+13  -2.3687230e+13  -2.2545502e+13  -1.9298326e+13  -1.4680816e+13  -9.4323370e+12  -4.2037071e+12   5.0062657e+11   4.3465013e+12   7.1659161e+12   8.9332354e+12   9.7305281e+12   9.7097913e+12   9.0579017e+12   7.9679466e+12   6.6185640e+12   5.1613242e+12   3.7151186e+12   2.3659638e+12   1.1704831e+12   1.6146988e+11  -6.4576948e+11  -1.2472450e+12  -1.6449116e+12  -1.8424614e+12  -1.8424614e+12  -1.6449116e+12  -1.2472450e+12  -6.4576948e+11   1.6146988e+11   1.1704831e+12   2.3659638e+12   3.7151186e+12   5.1613242e+12   6.6185640e+12   7.9679466e+12   9.0579017e+12   9.7097913e+12   9.7305281e+12   8.9332354e+12   7.1659161e+12   4.3465013e+12   5.0062657e+11  -4.2037071e+12  -9.4323370e+12  -1.4680816e+13  -1.9298326e+13  -2.2545502e+13  -2.3687230e+13  -2.2114531e+13  -1.7481426e+13  -9.8345671e+12   2.9243651e+11   1.1849585e+13   2.3330780e+13   3.2936711e+13   3.8834598e+13   3.9486334e+13   3.3993870e+13   2.2393751e+13   5.8270573e+12  -1.3478840e+13  -3.2452763e+13  -4.7640144e+13  -5.5824581e+13  -5.4705809e+13  -4.3496240e+13  -2.3291424e+13   2.9047930e+12   3.0559230e+13   5.4368932e+13   6.9285164e+13   7.1607391e+13   5.9909131e+13   3.5565072e+13
