   5.9519855e-03   6.5419758e-03   6.0365571e-03   4.5865490e-03   2.4849004e-03   1.0542065e-04  -2.1654572e-03  -3.9914697e-03  -5.1340222e-03  -5.4784964e-03  -5.0378774e-03  -3.9362188e-03  -2.3774126e-03  -6.0628524e-04   1.1308465e-03   2.6201068e-03   3.7043140e-03   4.2956071e-03   4.3766128e-03   3.9920063e-03   3.2333842e-03   2.2207693e-03   1.0838852e-03  -5.4279933e-05  -1.0899477e-03  -1.9462973e-03  -2.5765273e-03  -2.9628827e-03  -3.1126721e-03  -3.0524423e-03  -2.8214209e-03  -2.4651536e-03  -2.0300004e-03  -1.5588791e-03  -1.0883932e-03  -6.4728556e-04  -2.5602110e-04   7.2765443e-05   3.3324355e-04   5.2504625e-04   6.5183526e-04   7.1993582e-04   7.3714912e-04   7.1179999e-04   6.5203793e-04   5.6538091e-04   4.5847414e-04   3.3702692e-04   2.0588861e-04   6.9226680e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.9269812e-03   6.2897229e-03   4.6414550e-03   2.3159977e-03  -2.6613035e-04  -2.6756910e-03  -4.5461068e-03  -5.6267031e-03  -5.8109387e-03  -5.1380114e-03  -3.7710171e-03  -1.9583757e-03   1.2947264e-05   1.8638231e-03   3.3617592e-03   4.3473075e-03   4.7460457e-03   4.5667062e-03   3.8880642e-03   2.8384350e-03   1.5720151e-03   2.4594947e-04  -9.9886896e-04  -2.0514117e-03  -2.8378642e-03  -3.3230526e-03  -3.5070248e-03  -3.4182737e-03  -3.1051862e-03  -2.6271606e-03  -2.0465232e-03  -1.4219923e-03  -8.0405577e-04  -2.3229894e-04   2.6552556e-04   6.7304147e-04   9.8382526e-04   1.1994259e-03   1.3271830e-03   1.3781164e-03   1.3650730e-03   1.3012308e-03   1.1989964e-03   1.0692790e-03   9.2109535e-04   7.6144237e-04   5.9537361e-04   4.2621944e-04   2.5590203e-04   8.5307880e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.5668988e-03   4.7342306e-03   2.1908748e-03  -5.9494079e-04  -3.1487659e-03  -5.0709224e-03  -6.0964183e-03  -6.1257627e-03  -5.2247624e-03  -3.5971209e-03  -1.5378927e-03   6.2196837e-04   2.5696835e-03   4.0548174e-03   4.9179692e-03   5.1018297e-03   4.6456548e-03   3.6666651e-03   2.3333290e-03   8.3584681e-04  -6.4140251e-04  -1.9418984e-03  -2.9514606e-03  -3.6046561e-03  -3.8838784e-03  -3.8127288e-03  -3.4457614e-03  -2.8566944e-03  -2.1269064e-03  -1.3355699e-03  -5.5223311e-04   1.6785827e-04   7.8582678e-04   1.2790359e-03   1.6393471e-03   1.8703749e-03   1.9843039e-03   1.9987201e-03   1.9337808e-03   1.8099102e-03   1.6460964e-03   1.4587762e-03   1.2612372e-03   1.0634331e-03   8.7210314e-04   6.9109013e-04   5.2177054e-04   3.6353114e-04   2.1424891e-04   7.0751066e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8732714e-03   2.1193614e-03  -8.7248468e-04  -3.5800759e-03  -5.5670836e-03  -6.5507579e-03  -6.4363257e-03  -5.3154580e-03  -3.4332611e-03  -1.1332351e-03   1.2076656e-03   3.2416513e-03   4.7002882e-03   5.4257493e-03   5.3807861e-03   4.6389892e-03   3.3598892e-03   1.7551504e-03   5.2456785e-05  -1.5371180e-03  -2.8440657e-03  -3.7555007e-03  -4.2200224e-03  -4.2436623e-03  -3.8792355e-03  -3.2118815e-03  -2.3435070e-03  -1.3783983e-03  -4.1158154e-04   4.7922976e-04   1.2379439e-03   1.8310308e-03   2.2458052e-03   2.4869194e-03   2.5719246e-03   2.5266419e-03   2.3809015e-03   2.1650060e-03   1.9070885e-03   1.6313796e-03   1.3572941e-03   1.0991819e-03   8.6656240e-04   6.6466920e-04   4.9515149e-04   3.5681504e-04   2.4631990e-04   1.5878666e-04   8.8291893e-05   2.8256074e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.1101947e-03  -1.0902124e-03  -3.9641253e-03  -6.0342782e-03  -6.9955569e-03  -6.7541482e-03  -5.4255172e-03  -3.2960506e-03  -7.5914426e-04   1.7600230e-03   3.8766140e-03   5.3031841e-03   5.8839767e-03   5.6038199e-03   4.5737259e-03   2.9989141e-03   1.1370094e-03  -7.4548080e-04  -2.4113991e-03  -3.6809422e-03  -4.4470069e-03  -4.6778760e-03  -4.4091865e-03  -3.7283613e-03  -2.7551633e-03  -1.6218301e-03  -4.5556424e-04   6.3480030e-04   1.5671329e-03   2.2894061e-03   2.7788773e-03   3.0381593e-03   3.0894131e-03   2.9678266e-03   2.7153187e-03   2.3751331e-03   1.9876861e-03   1.5877843e-03   1.2031248e-03   8.5387080e-04   5.5302989e-04   3.0735519e-04   1.1851603e-04  -1.5665370e-05  -1.0005859e-04  -1.4124341e-04  -1.4674688e-04  -1.2450729e-04  -8.2546959e-05  -2.8818730e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.2394664e-03  -4.2939640e-03  -6.4699280e-03  -7.4340699e-03  -7.0882199e-03  -5.5680911e-03  -3.2001091e-03  -4.2850361e-04   2.2709215e-03   4.4734808e-03   5.8705668e-03   6.3077327e-03   5.7927651e-03   4.4763405e-03   2.6122591e-03   5.0671975e-04  -1.5335078e-03  -3.2455546e-03  -4.4417294e-03  -5.0249217e-03  -4.9884807e-03  -4.4033202e-03  -3.3964792e-03  -2.1258542e-03  -7.5545618e-04   5.6544209e-04   1.7171931e-03   2.6179459e-03   3.2254804e-03   3.5338899e-03   3.5667263e-03   3.3683107e-03   2.9947323e-03   2.5057036e-03   1.9580269e-03   1.4010112e-03   8.7384507e-04   4.0468469e-04   1.1078536e-05  -2.9869977e-04  -5.2381723e-04  -6.6888788e-04  -7.4207536e-04  -7.5345782e-04  -7.1374207e-04  -6.3335125e-04  -5.2186630e-04  -3.8777519e-04  -2.3847097e-04  -8.0437314e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -4.5610691e-03  -6.8686738e-03  -7.8662273e-03  -7.4443490e-03  -5.7537251e-03  -3.1581824e-03  -1.5298967e-04   2.7329805e-03   5.0316358e-03   6.4097879e-03   6.7120802e-03   5.9687968e-03   4.3715311e-03   2.2250427e-03  -1.1332236e-04  -2.2947599e-03  -4.0305035e-03  -5.1267495e-03  -5.4999927e-03  -5.1735167e-03  -4.2587389e-03  -2.9268921e-03  -1.3770367e-03   1.9417800e-04   1.6169373e-03   2.7645233e-03   3.5607937e-03   3.9796911e-03   4.0385774e-03   3.7876590e-03   3.2977874e-03   2.6485868e-03   1.9183293e-03   1.1763810e-03   4.7848116e-04  -1.3531784e-04  -6.4052076e-04  -1.0264801e-03  -1.2937404e-03  -1.4509973e-03  -1.5121124e-03  -1.4934829e-03  -1.4119342e-03  -1.2831909e-03  -1.1209054e-03  -9.3616860e-04  -7.3741014e-04  -5.3058766e-04  -3.1957789e-04  -1.0669772e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -7.2221178e-03  -8.2881324e-03  -7.8245491e-03  -5.9899038e-03  -3.1811024e-03   5.6434513e-05   3.1385658e-03   5.5495812e-03   6.9269705e-03   7.1106258e-03   6.1513036e-03   4.2815906e-03   1.8589870e-03  -7.0542267e-04  -3.0184943e-03  -4.7645197e-03  -5.7443849e-03  -5.8908929e-03  -5.2613867e-03  -4.0124596e-03  -2.3637073e-03  -5.5803975e-04   1.1747468e-03   2.6462365e-03   3.7268441e-03   4.3520167e-03   4.5185666e-03   4.2737086e-03   3.6998889e-03   2.8984027e-03   1.9742688e-03   1.0240531e-03   1.2750188e-04  -6.5689763e-04  -1.2928738e-03  -1.7646327e-03  -2.0733507e-03  -2.2327884e-03  -2.2647744e-03  -2.1951000e-03  -2.0501569e-03  -1.8544565e-03  -1.6290235e-03  -1.3905595e-03  -1.1512178e-03  -9.1882080e-04  -6.9736070e-04  -4.8765568e-04  -2.8806915e-04  -9.5235192e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -8.6916878e-03  -8.2264595e-03  -6.2805241e-03  -3.2775312e-03   1.8934837e-04   3.4791110e-03   6.0238286e-03   7.4257246e-03   7.5143406e-03   6.3570720e-03   4.2261641e-03   1.5328741e-03  -1.2553923e-03  -3.6981836e-03  -5.4506885e-03  -6.3079906e-03  -6.2206859e-03  -5.2833374e-03  -3.7017472e-03  -1.7476982e-03   2.8950723e-04   2.1464731e-03   3.6181826e-03   4.5764898e-03   4.9744373e-03   4.8384913e-03   4.2522397e-03   3.3356611e-03   2.2238387e-03   1.0482016e-03  -7.7716905e-05  -1.0671436e-03  -1.8636732e-03  -2.4404460e-03  -2.7961195e-03  -2.9489665e-03  -2.9303176e-03  -2.7783102e-03  -2.5325899e-03  -2.2302984e-03  -1.9034217e-03  -1.5773786e-03  -1.2706205e-03  -9.9496182e-04  -7.5636978e-04  -5.5597714e-04  -3.9113999e-04  -2.5642136e-04  -1.4443810e-04  -4.6554911e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -8.6428163e-03  -6.6251942e-03  -3.4534136e-03   2.3600203e-04   3.7447567e-03   6.4481567e-03   7.9061449e-03   7.9305468e-03   6.5996103e-03   4.2221598e-03   1.2631751e-03  -1.7511827e-03  -4.3295002e-03  -6.0943997e-03  -6.8330860e-03  -6.5139094e-03  -5.2706172e-03  -3.3615182e-03  -1.1141381e-03   1.1331935e-03   3.0827320e-03   4.5145109e-03   5.3058285e-03   5.4331043e-03   4.9590526e-03   4.0099158e-03   2.7481159e-03   1.3452768e-03  -4.0563699e-05  -1.2812272e-03  -2.2873433e-03  -3.0104396e-03  -3.4395248e-03  -3.5939643e-03  -3.5145055e-03  -3.2540753e-03  -2.8695570e-03  -2.4152884e-03  -1.9385793e-03  -1.4771964e-03  -1.0585277e-03  -7.0001228e-04  -4.1039329e-04  -1.9139067e-04  -3.9468536e-05   5.2533600e-05   9.4045083e-05   9.5744499e-05   6.8876475e-05   2.4862634e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
