  1.91029000000000E-11  -9.47777000000000E-12  -2.21500000000000E-12  -1.52523000000000E-12
 -9.47790000000000E-12   2.37511000000000E-11  -8.56059000000000E-12  -2.21499000000000E-12
 -2.21501000000000E-12  -8.56068000000000E-12   2.37511000000000E-11  -9.47787000000000E-12
 -1.52525000000000E-12  -2.21501000000000E-12  -9.47792000000000E-12   1.91027000000000E-11
