 1.00000000000000E+06, 9.79688341636973E-01,-3.45057010336496E-02, 1.73459006539717E-03,-1.79696947956454E-03, 1.73451337722247E-03,-1.79686946245077E-03,-5.21347092471469E-01, 4.46087183829215E-01
 1.00389168307047E+06, 9.79681311678872E-01,-3.46404991096813E-02, 1.74664159281268E-03,-1.80871134550985E-03, 1.74656453058033E-03,-1.80861053501374E-03,-5.20319299617736E-01, 4.47494107359612E-01
 1.00779851133806E+06, 9.79674226038278E-01,-3.47758276966369E-02, 1.75876614304769E-03,-1.82054790037367E-03, 1.75868870677833E-03,-1.82044629003879E-03,-5.19284987868794E-01, 4.48903130846863E-01
 1.01172054374308E+06, 9.79667084268093E-01,-3.49116889268941E-02, 1.77096400314974E-03,-1.83247997102715E-03, 1.77088619289805E-03,-1.83237755435428E-03,-5.18244126502150E-01, 4.50314231281830E-01
 1.01565783945522E+06, 9.79659885917529E-01,-3.50480849418995E-02, 1.78323545892474E-03,-1.84450839102369E-03, 1.78315727478079E-03,-1.84440516147185E-03,-5.17196684802431E-01, 4.51727385338352E-01
 1.01961045787442E+06, 9.79652630532111E-01,-3.51850178922104E-02, 1.79558079489279E-03,-1.85663400063665E-03, 1.79550223698252E-03,-1.85652995162166E-03,-5.16142632063965E-01, 4.53142569371431E-01
 1.02357845863180E+06, 9.79645317653611E-01,-3.53224899375392E-02, 1.80800029424053E-03,-1.86885764689700E-03, 1.80792136272569E-03,-1.86875277179255E-03,-5.15081937593410E-01, 4.54559759415425E-01
 1.02756190159056E+06, 9.79637946820028E-01,-3.54605032467982E-02, 1.82049423877511E-03,-1.88118018363120E-03, 1.82041493385461E-03,-1.88107447576836E-03,-5.14014570712402E-01, 4.55978931182259E-01
 1.03156084684684E+06, 9.79630517565569E-01,-3.55990599981457E-02, 1.83306290887634E-03,-1.89360247149852E-03, 1.83298323078622E-03,-1.89349592416560E-03,-5.12940500760247E-01, 4.57400060059650E-01
 1.03557535473068E+06, 9.79623029420596E-01,-3.57381623790241E-02, 1.84570658344818E-03,-1.90612537802812E-03, 1.84562653246282E-03,-1.90601798447119E-03,-5.11859697096651E-01, 4.58823121109334E-01
 1.03960548580688E+06, 9.79615481911605E-01,-3.58778125862195E-02, 1.85842553987125E-03,-1.91874977765709E-03, 1.85834511630342E-03,-1.91864153107943E-03,-5.10772129104482E-01, 4.60248089065330E-01
 1.04365130087596E+06, 9.79607874561194E-01,-3.60180128258870E-02, 1.87122005395194E-03,-1.93147655176723E-03, 1.87113925815379E-03,-1.93136744532938E-03,-5.09677766192576E-01, 4.61674938332201E-01
