  -1.1899608e-01  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -1.1899608e-01  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -1.1899608e-01  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -1.1899608e-01   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -1.1899608e-01   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -1.1899608e-01   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -7.1397645e-02   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
  -2.3799215e-02   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   2.3799215e-02   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   7.1397645e-02   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01  -1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01  -7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01  -2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01   2.3799215e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01   7.1397645e-02  -4.7500000e-01   4.7598430e-02   1.0000000e+01
   1.1899608e-01   1.1899608e-01  -4.7500000e-01   4.7598430e-02   1.0000000e+01
