-1.03000000E+00	2.97120719E+00	3.31245651E+00	4.63809008E+00	
-1.02000000E+00	3.02034595E+00	3.33364796E+00	4.66891717E+00	
-1.01000000E+00	3.07074162E+00	3.35536266E+00	4.69915893E+00	
-1.00000000E+00	3.12196813E+00	3.37697504E+00	4.72919448E+00	
-9.90000000E-01	3.17368875E+00	3.39801570E+00	4.75966790E+00	
-9.80000000E-01	3.22642466E+00	3.41928138E+00	4.78978190E+00	
-9.70000000E-01	3.28043768E+00	3.44101909E+00	4.81924207E+00	
-9.60000000E-01	3.33516060E+00	3.46230417E+00	4.84906673E+00	
-9.50000000E-01	3.39070283E+00	3.48344055E+00	4.87859538E+00	
-9.40000000E-01	3.44728906E+00	3.50473731E+00	4.90763259E+00	
-9.30000000E-01	3.50493919E+00	3.52604329E+00	4.93668661E+00	
-9.20000000E-01	3.56363050E+00	3.54733391E+00	4.96539989E+00	
-9.10000000E-01	3.62328098E+00	3.56857211E+00	4.99352827E+00	
-9.00000000E-01	3.68371193E+00	3.58938210E+00	5.02184183E+00	
-8.90000000E-01	3.74547156E+00	3.61057155E+00	5.04960724E+00	
-8.80000000E-01	3.80845920E+00	3.63193168E+00	5.07662808E+00	
-8.70000000E-01	3.87220153E+00	3.65270466E+00	5.10367849E+00	
-8.60000000E-01	3.93693051E+00	3.67331182E+00	5.13042937E+00	
-8.50000000E-01	4.00316064E+00	3.69448523E+00	5.15621066E+00	
-8.40000000E-01	4.07040361E+00	3.71530380E+00	5.18182263E+00	
-8.30000000E-01	4.13853238E+00	3.73569921E+00	5.20719311E+00	
-8.20000000E-01	4.20783397E+00	3.75607333E+00	5.23181369E+00	
-8.10000000E-01	4.27874782E+00	3.77701918E+00	5.25527992E+00	
-8.00000000E-01	4.35071542E+00	3.79758585E+00	5.27848149E+00	
-7.90000000E-01	4.42356371E+00	3.81761866E+00	5.30144578E+00	
-7.80000000E-01	4.49765050E+00	3.83759970E+00	5.32347035E+00	
-7.70000000E-01	4.57340956E+00	3.85811893E+00	5.34420448E+00	
-7.60000000E-01	4.65033241E+00	3.87833401E+00	5.36439129E+00	
-7.50000000E-01	4.72815627E+00	3.89793648E+00	5.38425735E+00	
-7.40000000E-01	4.80724398E+00	3.91742159E+00	5.40303932E+00	
-7.30000000E-01	4.88801308E+00	3.93737668E+00	5.42042447E+00	
-7.20000000E-01	4.97003049E+00	3.95709155E+00	5.43693709E+00	
-7.10000000E-01	5.05301043E+00	3.97615336E+00	5.45296672E+00	
-7.00000000E-01	5.13726129E+00	3.99503082E+00	5.46773140E+00	
-6.90000000E-01	5.22317985E+00	4.01429588E+00	5.48095704E+00	
-6.80000000E-01	5.31041337E+00	4.03336980E+00	5.49299624E+00	
-6.70000000E-01	5.39864611E+00	4.05175722E+00	5.50433262E+00	
-6.60000000E-01	5.48813575E+00	4.06988687E+00	5.51418612E+00	
-6.50000000E-01	5.57925403E+00	4.08831572E+00	5.52232705E+00	
-6.40000000E-01	5.67172030E+00	4.10658200E+00	5.52897394E+00	
-6.30000000E-01	5.76520608E+00	4.12413897E+00	5.53463586E+00	
-6.20000000E-01	5.85989601E+00	4.14136227E+00	5.53857317E+00	
-6.10000000E-01	5.95614308E+00	4.15878826E+00	5.54059148E+00	
-6.00000000E-01	6.05373037E+00	4.17605495E+00	5.54079468E+00	
-5.90000000E-01	6.15231432E+00	4.19259263E+00	5.53969231E+00	
-5.80000000E-01	6.25201751E+00	4.20872231E+00	5.53660402E+00	
-5.70000000E-01	6.35315523E+00	4.22494352E+00	5.53135260E+00	
-5.60000000E-01	6.45556876E+00	4.24099551E+00	5.52395565E+00	
-5.50000000E-01	6.55890549E+00	4.25630138E+00	5.51488361E+00	
-5.40000000E-01	6.66323265E+00	4.27112090E+00	5.50356021E+00	
-5.30000000E-01	6.76882245E+00	4.28591318E+00	5.48980928E+00	
-5.20000000E-01	6.87554583E+00	4.30050815E+00	5.47355892E+00	
-5.10000000E-01	6.98305135E+00	4.31433068E+00	5.45525145E+00	
-5.00000000E-01	7.09136631E+00	4.32760305E+00	5.43440954E+00	
-4.90000000E-01	7.20070755E+00	4.34073572E+00	5.41088377E+00	
-4.80000000E-01	7.31097424E+00	4.35367316E+00	5.38455494E+00	
-4.70000000E-01	7.42185411E+00	4.36585379E+00	5.35580614E+00	
-4.60000000E-01	7.53332132E+00	4.37745237E+00	5.32425831E+00	
-4.50000000E-01	7.64543917E+00	4.38861914E+00	5.28955376E+00	
-4.40000000E-01	7.75806733E+00	4.39931282E+00	5.25157906E+00	
-4.30000000E-01	7.87108190E+00	4.40935833E+00	5.21098491E+00	
-4.20000000E-01	7.98432681E+00	4.41881107E+00	5.16735301E+00	
-4.10000000E-01	8.09785036E+00	4.42786482E+00	5.12040852E+00	
-4.00000000E-01	8.21155303E+00	4.43645100E+00	5.06997394E+00	
-3.90000000E-01	8.32514926E+00	4.44406533E+00	5.01624889E+00	
-3.80000000E-01	8.43847699E+00	4.45093076E+00	4.95916799E+00	
-3.70000000E-01	8.55165955E+00	4.45736579E+00	4.89873452E+00	
-3.60000000E-01	8.66452777E+00	4.46330855E+00	4.83466985E+00	
-3.50000000E-01	8.77682220E+00	4.46840467E+00	4.76709369E+00	
-3.40000000E-01	8.88835128E+00	4.47261688E+00	4.69589602E+00	
-3.30000000E-01	8.99911898E+00	4.47611391E+00	4.62098793E+00	
-3.20000000E-01	9.10889855E+00	4.47907134E+00	4.54241377E+00	
-3.10000000E-01	9.21758171E+00	4.48118263E+00	4.46023063E+00	
-3.00000000E-01	9.32495301E+00	4.48243054E+00	4.37433827E+00	
-2.90000000E-01	9.43096941E+00	4.48294122E+00	4.28470677E+00	
-2.80000000E-01	9.53529207E+00	4.48263100E+00	4.19127203E+00	
-2.70000000E-01	9.63793937E+00	4.48143089E+00	4.09411147E+00	
-2.60000000E-01	9.73855974E+00	4.47938323E+00	3.99328121E+00	
-2.50000000E-01	9.83700115E+00	4.47646306E+00	3.88881483E+00	
-2.40000000E-01	9.93319245E+00	4.47277968E+00	3.78076570E+00	
-2.30000000E-01	1.00269585E+01	4.46820984E+00	3.66907258E+00	
-2.20000000E-01	1.01179961E+01	4.46266617E+00	3.55383288E+00	
-2.10000000E-01	1.02063173E+01	4.45628605E+00	3.43515613E+00	
-2.00000000E-01	1.02916408E+01	4.44904667E+00	3.31313642E+00	
-1.90000000E-01	1.03737533E+01	4.44085183E+00	3.18772423E+00	
-1.80000000E-01	1.04526268E+01	4.43177118E+00	3.05902760E+00	
-1.70000000E-01	1.05279471E+01	4.42172947E+00	2.92719962E+00	
-1.60000000E-01	1.05996091E+01	4.41077421E+00	2.79242639E+00	
-1.50000000E-01	1.06675049E+01	4.39897800E+00	2.65490426E+00	
-1.40000000E-01	1.07314807E+01	4.38633883E+00	2.51474322E+00	
-1.30000000E-01	1.07913623E+01	4.37278259E+00	2.37178074E+00	
-1.20000000E-01	1.08470756E+01	4.35834515E+00	2.22631849E+00	
-1.10000000E-01	1.08984346E+01	4.34300416E+00	2.07859144E+00	
-1.00000000E-01	1.09453212E+01	4.32679137E+00	1.92882249E+00	
-9.00000000E-02	1.09875941E+01	4.30971658E+00	1.77730771E+00	
-8.00000000E-02	1.10252688E+01	4.29185588E+00	1.62402496E+00	
-7.00000000E-02	1.10582043E+01	4.27320715E+00	1.46898794E+00	
-6.00000000E-02	1.10862638E+01	4.25372500E+00	1.31257246E+00	
-5.00000000E-02	1.11094445E+01	4.23346033E+00	1.15503090E+00	
-4.00000000E-02	1.11277025E+01	4.21244779E+00	9.96617881E-01	
-3.00000000E-02	1.11408723E+01	4.19063603E+00	8.37613356E-01	
-2.00000000E-02	1.11491332E+01	4.16827235E+00	6.77898047E-01	
-1.00000000E-02	1.11523926E+01	4.14520196E+00	5.17792194E-01	
0.00000000E+00	1.11505073E+01	4.12135394E+00	3.57624770E-01	
1.00000000E-02	1.11435804E+01	4.09681084E+00	1.97787163E-01	
2.00000000E-02	1.11315103E+01	4.07160188E+00	4.06426100E-02	
3.00000000E-02	1.11144478E+01	4.04587524E+00	1.22683668E-01	
4.00000000E-02	1.10925210E+01	4.01980482E+00	2.80622112E-01	
5.00000000E-02	1.10656080E+01	3.99305003E+00	4.38046300E-01	
6.00000000E-02	1.10338771E+01	3.96572952E+00	5.94419005E-01	
7.00000000E-02	1.09973797E+01	3.93791207E+00	7.49488717E-01	
8.00000000E-02	1.09561253E+01	3.90967518E+00	9.03063249E-01	
9.00000000E-02	1.09102370E+01	3.88125259E+00	1.05499799E+00	
1.00000000E-01	1.08599144E+01	3.85248835E+00	1.20501983E+00	
1.10000000E-01	1.08051876E+01	3.82316314E+00	1.35290711E+00	
1.20000000E-01	1.07461842E+01	3.79343864E+00	1.49852293E+00	
1.30000000E-01	1.06830227E+01	3.76340709E+00	1.64175722E+00	
1.40000000E-01	1.06158733E+01	3.73322796E+00	1.78251128E+00	
1.50000000E-01	1.05448017E+01	3.70313135E+00	1.92076634E+00	
1.60000000E-01	1.04700824E+01	3.67269343E+00	2.05607338E+00	
1.70000000E-01	1.03918568E+01	3.64189998E+00	2.18830844E+00	
1.80000000E-01	1.03102333E+01	3.61090673E+00	2.31746146E+00	
1.90000000E-01	1.02253064E+01	3.57979236E+00	2.44347776E+00	
2.00000000E-01	1.01373616E+01	3.54877684E+00	2.56637055E+00	
2.10000000E-01	1.00464577E+01	3.51784887E+00	2.68604830E+00	
2.20000000E-01	9.95284467E+00	3.48672273E+00	2.80217278E+00	
2.30000000E-01	9.85675111E+00	3.45560036E+00	2.91484944E+00	
2.40000000E-01	9.75820406E+00	3.42455616E+00	3.02412570E+00	
2.50000000E-01	9.65747608E+00	3.39372376E+00	3.12997007E+00	
2.60000000E-01	9.55477025E+00	3.36277489E+00	3.23203794E+00	
2.70000000E-01	9.45017352E+00	3.33186743E+00	3.33053075E+00	
2.80000000E-01	9.34376756E+00	3.30119402E+00	3.42564216E+00	
2.90000000E-01	9.23593610E+00	3.27083389E+00	3.51728370E+00	
3.00000000E-01	9.12672380E+00	3.24027355E+00	3.60487954E+00	
3.10000000E-01	9.01640167E+00	3.20981390E+00	3.68873036E+00	
3.20000000E-01	8.90498829E+00	3.17958531E+00	3.76910271E+00	
3.30000000E-01	8.79268630E+00	3.14982583E+00	3.84630217E+00	
3.40000000E-01	8.67963478E+00	3.12021033E+00	3.91983989E+00	
3.50000000E-01	8.56607261E+00	3.09061930E+00	3.98958647E+00	
3.60000000E-01	8.45196625E+00	3.06121225E+00	4.05592263E+00	
3.70000000E-01	8.33748235E+00	3.03224139E+00	4.11917612E+00	
3.80000000E-01	8.22289212E+00	3.00336369E+00	4.17873118E+00	
3.90000000E-01	8.10831452E+00	2.97484129E+00	4.23511442E+00	
4.00000000E-01	7.99366528E+00	2.94664059E+00	4.28842351E+00	
4.10000000E-01	7.87913465E+00	2.91876084E+00	4.33870057E+00	
4.20000000E-01	7.76495979E+00	2.89093194E+00	4.38538759E+00	
4.30000000E-01	7.65121175E+00	2.86324703E+00	4.42878448E+00	
4.40000000E-01	7.53783317E+00	2.83595359E+00	4.46949967E+00	
4.50000000E-01	7.42494276E+00	2.80943799E+00	4.50831077E+00	
4.60000000E-01	7.31273192E+00	2.78296654E+00	4.54368801E+00	
4.70000000E-01	7.20135030E+00	2.75652332E+00	4.57570014E+00	
4.80000000E-01	7.09069348E+00	2.73033664E+00	4.60509454E+00	
4.90000000E-01	6.98078341E+00	2.70465958E+00	4.63256383E+00	
5.00000000E-01	6.87183364E+00	2.67929543E+00	4.65738932E+00	
5.10000000E-01	6.76396700E+00	2.65423761E+00	4.67961772E+00	
5.20000000E-01	6.65706298E+00	2.62936446E+00	4.69936487E+00	
5.30000000E-01	6.55108576E+00	2.60493302E+00	4.71748823E+00	
5.40000000E-01	6.44625198E+00	2.58077692E+00	4.73324827E+00	
5.50000000E-01	6.34269517E+00	2.55692328E+00	4.74669188E+00	
5.60000000E-01	6.24027369E+00	2.53322313E+00	4.75783747E+00	
5.70000000E-01	6.13892892E+00	2.50992286E+00	4.76768316E+00	
5.80000000E-01	6.03882699E+00	2.48690137E+00	4.77555635E+00	
5.90000000E-01	5.94012163E+00	2.46420338E+00	4.78143790E+00	
6.00000000E-01	5.84267010E+00	2.44164064E+00	4.78520825E+00	
6.10000000E-01	5.74638349E+00	2.41943026E+00	4.78796747E+00	
6.20000000E-01	5.65138011E+00	2.39748585E+00	4.78911384E+00	
6.30000000E-01	5.55784271E+00	2.37588177E+00	4.78857224E+00	
6.40000000E-01	5.46562289E+00	2.35440772E+00	4.78612514E+00	
6.50000000E-01	5.37461305E+00	2.33322648E+00	4.78287396E+00	
6.60000000E-01	5.28488662E+00	2.31229693E+00	4.77836734E+00	
6.70000000E-01	5.19664763E+00	2.29171779E+00	4.77243611E+00	
6.80000000E-01	5.10975251E+00	2.27127235E+00	4.76480993E+00	
6.90000000E-01	5.02406788E+00	2.25105738E+00	4.75654202E+00	
7.00000000E-01	4.93963906E+00	2.23107008E+00	4.74733311E+00	
7.10000000E-01	4.85669374E+00	2.21144368E+00	4.73693384E+00	
7.20000000E-01	4.77507667E+00	2.19195550E+00	4.72505360E+00	
7.30000000E-01	4.69465032E+00	2.17264832E+00	4.71263170E+00	
7.40000000E-01	4.61543183E+00	2.15353272E+00	4.69956016E+00	
7.50000000E-01	4.53766876E+00	2.13478251E+00	4.68551386E+00	
7.60000000E-01	4.46119370E+00	2.11618251E+00	4.67016849E+00	
7.70000000E-01	4.38586353E+00	2.09772152E+00	4.65434820E+00	
7.80000000E-01	4.31168867E+00	2.07940762E+00	4.63815460E+00	
7.90000000E-01	4.23892226E+00	2.06146064E+00	4.62115458E+00	
8.00000000E-01	4.16738483E+00	2.04367921E+00	4.60302701E+00	
8.10000000E-01	4.09695584E+00	2.02601682E+00	4.58443422E+00	
8.20000000E-01	4.02762569E+00	2.00846618E+00	4.56567489E+00	
8.30000000E-01	3.95963241E+00	1.99126309E+00	4.54630565E+00	
8.40000000E-01	3.89278433E+00	1.97423012E+00	4.52603597E+00	
8.50000000E-01	3.82700224E+00	1.95731505E+00	4.50524091E+00	
8.60000000E-01	3.76229334E+00	1.94050724E+00	4.48431351E+00	
8.70000000E-01	3.69883442E+00	1.92399421E+00	4.46298044E+00	
8.80000000E-01	3.63640690E+00	1.90764047E+00	4.44121745E+00	
8.90000000E-01	3.57493905E+00	1.89137041E+00	4.41913639E+00	
9.00000000E-01	3.51455174E+00	1.87525410E+00	4.39634681E+00	
9.10000000E-01	3.45533612E+00	1.85935619E+00	4.37353080E+00	
9.20000000E-01	3.39704562E+00	1.84356086E+00	4.35076229E+00	
9.30000000E-01	3.33968498E+00	1.82794829E+00	4.32715510E+00	
9.40000000E-01	3.28333347E+00	1.81245181E+00	4.30311824E+00	
9.50000000E-01	3.22803837E+00	1.79704051E+00	4.27952649E+00	
9.60000000E-01	3.17366959E+00	1.78186102E+00	4.25552375E+00	
9.70000000E-01	3.12015328E+00	1.76683190E+00	4.23088388E+00	
9.80000000E-01	3.06751455E+00	1.75180291E+00	4.20634311E+00	
9.90000000E-01	3.01592971E+00	1.73697574E+00	4.18174153E+00	
1.00000000E+00	2.96522341E+00	1.72233428E+00	4.15686997E+00	
1.01000000E+00	2.91524494E+00	1.70771265E+00	4.13193794E+00	
1.02000000E+00	2.86612165E+00	1.69327714E+00	4.10667447E+00	
1.03000000E+00	2.81796654E+00	1.67895081E+00	4.08132848E+00	
1.04000000E+00	2.77065349E+00	1.66468576E+00	4.05626621E+00	
1.05000000E+00	2.72403499E+00	1.65060894E+00	4.03090084E+00	
1.06000000E+00	2.67812725E+00	1.63666708E+00	4.00507107E+00	
1.07000000E+00	2.63318955E+00	1.62274322E+00	3.97957624E+00	
1.08000000E+00	2.58907893E+00	1.60893653E+00	3.95431227E+00	
1.09000000E+00	2.54551473E+00	1.59533085E+00	3.92853499E+00	
1.10000000E+00	2.50267934E+00	1.58183507E+00	3.90265961E+00	
1.11000000E+00	2.46071917E+00	1.56832080E+00	3.87712886E+00	
1.12000000E+00	2.41949455E+00	1.55498276E+00	3.85153367E+00	
1.13000000E+00	2.37888160E+00	1.54183114E+00	3.82575996E+00	
1.14000000E+00	2.33891378E+00	1.52864892E+00	3.80014011E+00	
1.15000000E+00	2.29966865E+00	1.51565268E+00	3.77440784E+00	
1.16000000E+00	2.26119301E+00	1.50280137E+00	3.74875489E+00	
1.17000000E+00	2.22329503E+00	1.48990314E+00	3.72332118E+00	
1.18000000E+00	2.18603871E+00	1.47721540E+00	3.69775154E+00	
1.19000000E+00	2.14949616E+00	1.46465208E+00	3.67219418E+00	
1.20000000E+00	2.11350536E+00	1.45203703E+00	3.64689140E+00	
1.21000000E+00	2.07811644E+00	1.43963919E+00	3.62150027E+00	
1.22000000E+00	2.04339470E+00	1.42734274E+00	3.59609445E+00	
1.23000000E+00	2.00921548E+00	1.41500660E+00	3.57096489E+00	
1.24000000E+00	1.97560047E+00	1.40288096E+00	3.54580132E+00	
1.25000000E+00	1.94259948E+00	1.39083335E+00	3.52059948E+00	
1.26000000E+00	1.91013853E+00	1.37877173E+00	3.49567474E+00	
1.27000000E+00	1.87820589E+00	1.36689761E+00	3.47077637E+00	
1.28000000E+00	1.84684309E+00	1.35509571E+00	3.44583920E+00	
1.29000000E+00	1.81602271E+00	1.34331658E+00	3.42116225E+00	
1.30000000E+00	1.78568385E+00	1.33166882E+00	3.39655535E+00	
1.31000000E+00	1.75587815E+00	1.32010128E+00	3.37193188E+00	
1.32000000E+00	1.72662020E+00	1.30860969E+00	3.34753948E+00	
1.33000000E+00	1.69779710E+00	1.29716847E+00	3.32326115E+00	
1.34000000E+00	1.66947011E+00	1.28584000E+00	3.29898118E+00	
1.35000000E+00	1.64168215E+00	1.27462347E+00	3.27488226E+00	
1.36000000E+00	1.61431290E+00	1.26337197E+00	3.25096876E+00	
1.37000000E+00	1.58739401E+00	1.25228411E+00	3.22706640E+00	
1.38000000E+00	1.56100796E+00	1.24130873E+00	3.20329602E+00	
1.39000000E+00	1.53502084E+00	1.23024852E+00	3.17975816E+00	
1.40000000E+00	1.50943120E+00	1.21940078E+00	3.15624422E+00	
1.41000000E+00	1.48437869E+00	1.20864201E+00	3.13283255E+00	
1.42000000E+00	1.45971939E+00	1.19778834E+00	3.10969486E+00	
1.43000000E+00	1.43540223E+00	1.18717252E+00	3.08658707E+00	
1.44000000E+00	1.41161128E+00	1.17661664E+00	3.06355430E+00	
1.45000000E+00	1.38821379E+00	1.16597772E+00	3.04082360E+00	
1.46000000E+00	1.36512301E+00	1.15557856E+00	3.01814457E+00	
1.47000000E+00	1.34252610E+00	1.14521569E+00	2.99550543E+00	
1.48000000E+00	1.32032462E+00	1.13479772E+00	2.97318871E+00	
1.49000000E+00	1.29840646E+00	1.12459919E+00	2.95093789E+00	
1.50000000E+00	1.27694861E+00	1.11442088E+00	2.92872984E+00	
1.51000000E+00	1.25588077E+00	1.10422919E+00	2.90681357E+00	
1.52000000E+00	1.23507927E+00	1.09420882E+00	2.88499257E+00	
1.53000000E+00	1.21471056E+00	1.08422251E+00	2.86323805E+00	
1.54000000E+00	1.19472068E+00	1.07426505E+00	2.84172907E+00	
1.55000000E+00	1.17499511E+00	1.06440874E+00	2.82035117E+00	
1.56000000E+00	1.15565802E+00	1.05461853E+00	2.79905581E+00	
1.57000000E+00	1.13669064E+00	1.04489624E+00	2.77795426E+00	
1.58000000E+00	1.11799854E+00	1.03518705E+00	2.75702407E+00	
1.59000000E+00	1.09963842E+00	1.02560132E+00	2.73619041E+00	
1.60000000E+00	1.08164806E+00	1.01610453E+00	2.71551250E+00	
1.61000000E+00	1.06395353E+00	1.00653343E+00	2.69503839E+00	
1.62000000E+00	1.04651406E+00	9.97154455E-01	2.67466150E+00	
1.63000000E+00	1.02945952E+00	9.87854293E-01	2.65440066E+00	
1.64000000E+00	1.01271080E+00	9.78439208E-01	2.63437992E+00	
1.65000000E+00	9.96147822E-01	9.69270393E-01	2.61446011E+00	
1.66000000E+00	9.79994242E-01	9.60144187E-01	2.59462450E+00	
1.67000000E+00	9.64146064E-01	9.50908285E-01	2.57506394E+00	
1.68000000E+00	9.48429747E-01	9.41952482E-01	2.55561213E+00	
1.69000000E+00	9.33133558E-01	9.32993298E-01	2.53622156E+00	
1.70000000E+00	9.18134877E-01	9.23950908E-01	2.51710446E+00	
1.71000000E+00	9.03251263E-01	9.15168229E-01	2.49810609E+00	
