 1.00000000000000E+06, 1.32299043544084E-03, 3.39171208521719E-02, 5.65784004217536E-04, 8.28356997300723E-03, 9.98671699717034E-01,-3.70975000473890E-02,-5.63514490499169E-04,-7.57205949748983E-03, 5.65332628523832E-04, 8.27727565274251E-03, 1.32440387409849E-03, 3.39369647710844E-02,-5.63077401202979E-04,-7.56607841860581E-03, 9.98670285272503E-01,-3.71172908559366E-02, 9.98671699717034E-01,-3.70975000473890E-02,-5.63514490499169E-04,-7.57205949748983E-03, 1.32299043544084E-03, 3.39171208521719E-02, 5.65784004217536E-04, 8.28356997300723E-03,-5.63077401202979E-04,-7.56607841860581E-03, 9.98670285272503E-01,-3.71172908559366E-02, 5.65332628523832E-04, 8.27727565274251E-03, 1.32440387409849E-03, 3.39369647710844E-02
 2.24937500000000E+06, 6.65253527379722E-03, 7.58302649590253E-02, 2.83259115202320E-03, 1.83575187299699E-02, 9.93320594894327E-01,-8.29845666766000E-02,-2.82110689632637E-03,-1.67570009575139E-02, 2.83033121117376E-03, 1.83435795155707E-02, 6.65961199971028E-03, 7.58742151204261E-02,-2.81891885374324E-03,-1.67437616398607E-02, 9.93313513269426E-01,-8.30283962825765E-02, 9.93320594894327E-01,-8.29845666766000E-02,-2.82110689632637E-03,-1.67570009575139E-02, 6.65253527379722E-03, 7.58302649590253E-02, 2.83259115202320E-03, 1.83575187299699E-02,-2.81891885374324E-03,-1.67437616398607E-02, 9.93313513269426E-01,-8.30283962825765E-02, 2.83033121117376E-03, 1.83435795155707E-02, 6.65961199971028E-03, 7.58742151204261E-02
 3.49875000000000E+06, 1.59211403917370E-02, 1.16700228403473E-01, 6.72719285604001E-03, 2.78149200972758E-02, 9.84013835911808E-01,-1.27829459247694E-01,-6.69940294774088E-03,-2.53252475168959E-02, 6.72182510508522E-03, 2.77938266090466E-02, 1.59379486029886E-02, 1.16766747943863E-01,-6.69420751989898E-03,-2.53052299395187E-02, 9.83997016641111E-01,-1.27895788404680E-01, 9.84013835911808E-01,-1.27829459247694E-01,-6.69940294774088E-03,-2.53252475168959E-02, 1.59211403917370E-02, 1.16700228403473E-01, 6.72719285604001E-03, 2.78149200972758E-02,-6.69420751989898E-03,-2.53052299395187E-02, 9.83997016641111E-01,-1.27895788404680E-01, 6.72182510508522E-03, 2.77938266090466E-02, 1.59379486029886E-02, 1.16766747943863E-01
 4.74812500000000E+06, 2.88758452576172E-02, 1.56008354797938E-01, 1.20683824476894E-02, 3.63627994411565E-02, 9.71004359361494E-01,-1.71114080893422E-01,-1.20171878690462E-02,-3.29837423349855E-02, 1.20587514278032E-02, 3.63352756043162E-02, 2.89060025685263E-02, 1.56095176100576E-01,-1.20078700351580E-02,-3.29576544136939E-02, 9.70974183691459E-01,-1.71200638627996E-01, 9.71004359361494E-01,-1.71114080893422E-01,-1.20171878690462E-02,-3.29837423349855E-02, 2.88758452576172E-02, 1.56008354797938E-01, 1.20683824476894E-02, 3.63627994411565E-02,-1.20078700351580E-02,-3.29576544136939E-02, 9.70974183691459E-01,-1.71200638627996E-01, 1.20587514278032E-02, 3.63352756043162E-02, 2.89060025685263E-02, 1.56095176100576E-01
 5.99750000000000E+06, 4.51790871925410E-02, 1.93308078339132E-01, 1.86183779351093E-02, 4.37661214168193E-02, 9.54629693619109E-01,-2.12392425904443E-01,-1.85366679131045E-02,-3.94973675325120E-02, 1.86035169038486E-02, 4.37330785478404E-02, 4.52256198516907E-02, 1.93412346940065E-01,-1.85222981810304E-02,-3.94660998530743E-02, 9.54583135615366E-01,-2.12496353827759E-01, 9.54629693619109E-01,-2.12392425904443E-01,-1.85366679131045E-02,-3.94973675325120E-02, 4.51790871925410E-02, 1.93308078339132E-01, 1.86183779351093E-02, 4.37661214168193E-02,-1.85222981810304E-02,-3.94660998530743E-02, 9.54583135615366E-01,-2.12496353827759E-01, 1.86035169038486E-02, 4.37330785478404E-02, 4.52256198516907E-02, 1.93412346940065E-01
 7.24687500000000E+06, 6.44316470069526E-02, 2.28239304104646E-01, 2.61025990774772E-02, 4.98580793551164E-02, 9.35289013237986E-01,-2.51304960271548E-01,-2.59832473204871E-02,-4.46992335098701E-02, 2.60817592777778E-02, 4.98205620838687E-02, 6.44968982066182E-02, 2.28357748183103E-01,-2.59631103829858E-02,-4.46638060316333E-02, 9.35223731655698E-01,-2.51422982540431E-01, 9.35289013237986E-01,-2.51304960271548E-01,-2.59832473204871E-02,-4.46992335098701E-02, 6.44316470069526E-02, 2.28239304104646E-01, 2.61025990774772E-02, 4.98580793551164E-02,-2.59631103829858E-02,-4.46638060316333E-02, 9.35223731655698E-01,-2.51422982540431E-01, 2.60817592777778E-02, 4.98205620838687E-02, 6.44968982066182E-02, 2.28357748183103E-01
 8.49625000000000E+06, 8.61972030790186E-02, 2.60535022845222E-01, 3.42304066006093E-02, 5.45434027949640E-02, 9.13418584890682E-01,-2.87585236750859E-01,-3.40662674073470E-02,-4.84939864447299E-02, 3.42030701033503E-02, 5.45025323493056E-02, 8.62827927530901E-02, 2.60664130973732E-01,-3.40398745878529E-02,-4.84554926348889E-02, 9.13332963405990E-01,-2.87713838300936E-01, 9.13418584890682E-01,-2.87585236750859E-01,-3.40662674073470E-02,-4.84939864447299E-02, 8.61972030790186E-02, 2.60535022845222E-01, 3.42304066006093E-02, 5.45434027949640E-02,-3.40398745878529E-02,-4.84554926348889E-02, 9.13332963405990E-01,-2.87713838300936E-01, 3.42030701033503E-02, 5.45025323493056E-02, 8.62827927530901E-02, 2.60664130973732E-01
 9.74562500000000E+06, 1.10025853518147E-01, 2.90020692192398E-01, 4.27143720550313E-02, 5.77953129199556E-02, 8.89468245205490E-01,-3.21059276369195E-01,-4.24982762943427E-02,-5.08547637255639E-02, 4.26802493342766E-02, 5.77522328020320E-02, 1.10132685993305E-01, 2.90156883581661E-01,-4.24653629349693E-02,-5.08143170907938E-02, 8.89361384657096E-01,-3.21194873607736E-01, 8.89468245205490E-01,-3.21059276369195E-01,-4.24982762943427E-02,-5.08547637255639E-02, 1.10025853518147E-01, 2.90020692192398E-01, 4.27143720550313E-02, 5.77953129199556E-02,-4.24653629349693E-02,-5.08143170907938E-02, 8.89361384657096E-01,-3.21194873607736E-01, 4.26802493342766E-02, 5.77522328020320E-02, 1.10132685993305E-01, 2.90156883581661E-01
 1.09950000000000E+07, 1.35474588612932E-01, 3.16607740829577E-01, 5.12862787617778E-02, 5.96475217288539E-02, 8.63880928291640E-01,-3.51639072912150E-01,-5.10110297305086E-02,-5.18151931454509E-02, 5.12452935863921E-02, 5.96033497087664E-02, 1.35602900012178E-01, 3.16747515763161E-01,-5.09715400822382E-02,-5.17738800348302E-02, 8.63752599060788E-01,-3.51778164529820E-01, 8.63880928291640E-01,-3.51639072912150E-01,-5.10110297305086E-02,-5.18151931454509E-02, 1.35474588612932E-01, 3.16607740829577E-01, 5.12862787617778E-02, 5.96475217288539E-02,-5.09715400822382E-02,-5.17738800348302E-02, 8.63752599060788E-01,-3.51778164529820E-01, 5.12452935863921E-02, 5.96033497087664E-02, 1.35602900012178E-01, 3.16747515763161E-01
 1.22443750000000E+07, 1.62123502734519E-01, 3.40282978621578E-01, 5.97088538259656E-02, 6.01830411234835E-02, 8.37076453778463E-01,-3.79312003383085E-01,-5.93672229974454E-02,-5.14582020324983E-02, 5.96611188435441E-02, 6.01388300791317E-02, 1.62272937548956E-01, 3.40423041154843E-01,-5.93212859539516E-02,-5.14170432033176E-02, 8.36927018925912E-01,-3.79451293337295E-01, 8.37076453778463E-01,-3.79312003383085E-01,-5.93672229974454E-02,-5.14582020324983E-02, 1.62123502734519E-01, 3.40282978621578E-01, 5.97088538259656E-02, 6.01830411234835E-02,-5.93212859539516E-02,-5.14170432033176E-02, 8.36927018925912E-01,-3.79451293337295E-01, 5.96611188435441E-02, 6.01388300791317E-02, 1.62272937548956E-01, 3.40423041154843E-01
