 1.00000000000000E+06, 3.51791094922389E-04, 1.79705516449204E-02, 9.99646931282209E-01,-1.95690647365786E-02, 9.99646931282209E-01,-1.95690647365786E-02, 3.51791094922389E-04, 1.79705516449204E-02
 2.24937500000000E+06, 1.77747755957566E-03, 4.03630102470399E-02, 9.98216057821668E-01,-4.39587293298098E-02, 9.98216057821668E-01,-4.39587293298098E-02, 1.77747755957566E-03, 4.03630102470399E-02
 3.49875000000000E+06, 4.28981943756768E-03, 6.26188322234721E-02, 9.95694539212731E-01,-6.82119042551177E-02, 9.95694539212731E-01,-6.82119042551177E-02, 4.28981943756768E-03, 6.26188322234721E-02
 4.74812500000000E+06, 7.87283034228329E-03, 8.46638535001297E-02, 9.92098360231767E-01,-9.22545070896171E-02, 9.92098360231767E-01,-9.22545070896171E-02, 7.87283034228329E-03, 8.46638535001297E-02
 5.99750000000000E+06, 1.25039138530931E-02, 1.06426122094910E-01, 9.87450114988390E-01,-1.16014667536515E-01, 9.87450114988390E-01,-1.16014667536515E-01, 1.25039138530931E-02, 1.06426122094910E-01
 7.24687500000000E+06, 1.81542154111285E-02, 1.27836615059797E-01, 9.81778655028842E-01,-1.39423444379408E-01, 9.81778655028842E-01,-1.39423444379408E-01, 1.81542154111285E-02, 1.27836615059797E-01
 8.49625000000000E+06, 2.47890637875753E-02, 1.48829892519505E-01, 9.75118647866603E-01,-1.62415479533127E-01, 9.75118647866603E-01,-1.62415479533127E-01, 2.47890637875753E-02, 1.48829892519505E-01
 9.74562500000000E+06, 3.23684897316638E-02, 1.69344676544173E-01, 9.67510058333053E-01,-1.84929576928660E-01, 9.67510058333053E-01,-1.84929576928660E-01, 3.23684897316638E-02, 1.69344676544173E-01
 1.09950000000000E+07, 4.08478076753595E-02, 1.89324345238049E-01, 9.58997566871167E-01,-2.06909196614076E-01, 9.58997566871167E-01,-2.06909196614076E-01, 4.08478076753595E-02, 1.89324345238049E-01
 1.22443750000000E+07, 5.01782452426183E-02, 2.08717335294389E-01, 9.49629940024395E-01,-2.28302857321683E-01, 9.49629940024395E-01,-2.28302857321683E-01, 5.01782452426183E-02, 2.08717335294389E-01
 1.34937500000000E+07, 6.03076047990086E-02, 2.27477449215919E-01, 9.39459368884915E-01,-2.49064443700789E-01, 9.39459368884915E-01,-2.49064443700789E-01, 6.03076047990086E-02, 2.27477449215919E-01
 1.47431250000000E+07, 7.11809413636812E-02, 2.45564066292737E-01, 9.28540791179271E-01,-2.69153417307916E-01, 9.28540791179271E-01,-2.69153417307916E-01, 7.11809413636812E-02, 2.45564066292737E-01
 1.59925000000000E+07, 8.27412418404105E-02, 2.62942259141658E-01, 9.16931212034692E-01,-2.88534933158500E-01, 9.16931212034692E-01,-2.88534933158500E-01, 8.27412418404105E-02, 2.62942259141658E-01
 1.72418750000000E+07, 9.49300916331652E-02, 2.79582820039904E-01, 9.04689037360598E-01,-3.07179866072972E-01, 9.04689037360598E-01,-3.07179866072972E-01, 9.49300916331652E-02, 2.79582820039904E-01
 1.84912500000000E+07, 1.07688316202162E-01, 2.95462203353508E-01, 8.91873432289378E-01,-3.25064753117586E-01, 8.91873432289378E-01,-3.25064753117586E-01, 1.07688316202162E-01, 2.95462203353508E-01
 1.97406250000000E+07, 1.20956586886469E-01, 3.10562392015948E-01, 8.78543715350341E-01,-3.42171660095525E-01, 8.78543715350341E-01,-3.42171660095525E-01, 1.20956586886469E-01, 3.10562392015948E-01
 2.09900000000000E+07, 1.34675982264263E-01, 3.24870697231393E-01, 8.64758797105738E-01,-3.58487981262667E-01, 8.64758797105738E-01,-3.58487981262667E-01, 1.34675982264263E-01, 3.24870697231393E-01
