 1.03960548580688E+06  5.12223981206669E-03  5.81477262671145E-02  4.54583939761084E-03  3.85080963256213E-02  9.94852831781159E-01 -6.41946373396054E-02 -4.52380975461979E-03 -3.48640892541882E-02  4.54582033219142E-03  3.85079649590792E-02  5.12222074664740E-03  5.81475949005724E-02 -4.52377850207238E-03 -3.48637908630534E-02  9.94852863033706E-01 -6.41943389484706E-02  9.94852831781159E-01 -6.41946373396054E-02 -4.52380975461979E-03 -3.48640892541882E-02  5.12223981206669E-03  5.81477262671145E-02  4.54583939761084E-03  3.85080963256213E-02 -4.52377850207238E-03 -3.48637908630534E-02  9.94852863033706E-01 -6.41943389484706E-02  4.54582033219142E-03  3.85079649590792E-02  5.12222074664740E-03  5.81475949005724E-02
 1.04365130087596E+06  5.16182000777686E-03  5.83702757814904E-02  4.58092699373404E-03  3.86543226494166E-02  9.94813057170278E-01 -6.44407204798916E-02 -4.55872554248788E-03 -3.49961340010854E-02  4.58090778114687E-03  3.86541907868503E-02  5.16180079518970E-03  5.83701439189241E-02 -4.55869404862067E-03 -3.49958344729013E-02  9.94813088664146E-01 -6.44404209517075E-02  9.94813057170278E-01 -6.44407204798916E-02 -4.55872554248788E-03 -3.49961340010854E-02  5.16182000777686E-03  5.83702757814904E-02  4.58092699373404E-03  3.86543226494166E-02 -4.55869404862067E-03 -3.49958344729013E-02  9.94813088664146E-01 -6.44404209517075E-02  4.58090778114687E-03  3.86541907868503E-02  5.16180079518970E-03  5.83701439189241E-02
 1.04771286097506E+06  5.20170320039524E-03  5.85936480787758E-02  4.61628258976186E-03  3.88010759956791E-02  9.94772978046173E-01 -6.46877179998054E-02 -4.59390799025803E-03 -3.51286505772446E-02  4.61626322888237E-03  3.88009436353343E-02  5.20168383951560E-03  5.85935157184309E-02 -4.59387625322599E-03 -3.51283499078662E-02  9.94773009783205E-01 -6.46874173304270E-02  9.94772978046173E-01 -6.46877179998054E-02 -4.59390799025803E-03 -3.51286505772446E-02  5.20170320039524E-03  5.85936480787758E-02  4.61628258976186E-03  3.88010759956791E-02 -4.59387625322599E-03 -3.51283499078662E-02  9.94773009783205E-01 -6.46874173304270E-02  4.61626322888237E-03  3.88009436353343E-02  5.20168383951560E-03  5.85935157184309E-02
 1.05179022737883E+06  5.24189166536895E-03  5.88178458642412E-02  4.65190818882099E-03  3.89483579334855E-02  9.94732592121568E-01 -6.49356329612155E-02 -4.62935909060464E-03 -3.52616403369129E-02  4.65188867851706E-03  3.89482250736028E-02  5.24187215506504E-03  5.88177130043585E-02 -4.62932710854945E-03 -3.52613385221820E-02  9.94732624103623E-01 -6.49353311464846E-02  9.94732592121568E-01 -6.49356329612155E-02 -4.62935909060464E-03 -3.52616403369129E-02  5.24189166536895E-03  5.88178458642412E-02  4.65190818882099E-03  3.89483579334855E-02 -4.62932710854945E-03 -3.52613385221820E-02  9.94732624103623E-01 -6.49353311464846E-02  4.65188867851706E-03  3.89482250736028E-02  5.24187215506504E-03  5.88177130043585E-02
 1.05588346160041E+06  5.28238769455117E-03  5.90428718480732E-02  4.68780580832911E-03  3.90961700325798E-02  9.94691897092689E-01 -6.51844684322956E-02 -4.66508085041123E-03 -3.53951046341682E-02  4.68778614745891E-03  3.90960366713954E-02  5.28236803368070E-03  5.90427384868888E-02 -4.66504862146021E-03 -3.53948016699138E-02  9.94691929321641E-01 -6.51841654680413E-02  9.94691897092689E-01 -6.51844684322956E-02 -4.66508085041123E-03 -3.53951046341682E-02  5.28238769455117E-03  5.90428718480732E-02  4.68780580832911E-03  3.90961700325798E-02 -4.66504862146021E-03 -3.53948016699138E-02  9.94691929321641E-01 -6.51841654680413E-02  4.68778614745891E-03  3.90960366713954E-02  5.28236803368070E-03  5.90427384868888E-02
 1.05999262539231E+06  5.32319359630768E-03  5.92687287453312E-02  4.72397748008664E-03  3.92445138633159E-02  9.94650890639160E-01 -6.54342274874871E-02 -4.70107529086212E-03 -3.55290448228585E-02  4.72395766750166E-03  3.92443799990608E-02  5.32317378372267E-03  5.92685948810762E-02 -4.70104281312916E-03 -3.55287407048967E-02  9.94650923116893E-01 -6.54339233695253E-02  9.94650890639160E-01 -6.54342274874871E-02 -4.70107529086212E-03 -3.55290448228585E-02  5.32319359630768E-03  5.92687287453312E-02  4.72397748008664E-03  3.92445138633159E-02 -4.70104281312916E-03 -3.55287407048967E-02  9.94650923116893E-01 -6.54339233695253E-02  4.72395766750166E-03  3.92443799990608E-02  5.32317378372267E-03  5.92685948810762E-02
 1.06411778074737E+06  5.36431169562619E-03  5.94954192759043E-02  4.76042525036838E-03  3.93933909965999E-02  9.94609570423884E-01 -6.56849132074613E-02 -4.73734444753370E-03 -3.56634622565413E-02  4.76040528491021E-03  3.93932566275006E-02  5.36429173016815E-03  5.94952849068050E-02 -4.73731171911796E-03 -3.56631569806750E-02  9.94609603152300E-01 -6.56846079315950E-02  9.94609570423884E-01 -6.56849132074613E-02 -4.73734444753370E-03 -3.56634622565413E-02  5.36431169562619E-03  5.94954192759043E-02  4.76042525036838E-03  3.93933909965999E-02 -4.73731171911796E-03 -3.56631569806750E-02  9.94609603152300E-01 -6.56846079315950E-02  4.76040528491021E-03  3.93932566275006E-02  5.36429173016815E-03  5.94952849068050E-02
 1.06825898989970E+06  5.40574433422542E-03  5.97229461644664E-02  4.79715118001649E-03  3.95428030038308E-02  9.94567934092944E-01 -6.59365286790798E-02 -4.77389037048404E-03 -3.57983582884203E-02  4.79713106051743E-03  3.95426681281090E-02  5.40572421472625E-03  5.97228112887446E-02 -4.77385738947116E-03 -3.57980518504398E-02  9.94567967073957E-01 -6.59362222410992E-02  9.94567934092944E-01 -6.59365286790798E-02 -4.77389037048404E-03 -3.57983582884203E-02  5.40574433422542E-03  5.97229461644664E-02  4.79715118001649E-03  3.95428030038308E-02 -4.77385738947116E-03 -3.57980518504398E-02  9.94567967073957E-01 -6.59362222410992E-02  4.79713106051743E-03  3.95426681281090E-02  5.40572421472625E-03  5.97228112887446E-02
 1.07241631532557E+06  5.44749387066196E-03  5.99513121404320E-02  4.83415734453089E-03  3.96927514568414E-02  9.94525979275484E-01 -6.61890769953561E-02 -4.81071512434796E-03 -3.59337342712837E-02  4.83413706981591E-03  3.96926160727137E-02  5.44747359594689E-03  5.99511767563043E-02 -4.81068188880859E-03 -3.59334266669659E-02  9.94526012511024E-01 -6.61887693910383E-02  9.94525979275484E-01 -6.61890769953561E-02 -4.81071512434796E-03 -3.59337342712837E-02  5.44749387066196E-03  5.99513121404320E-02  4.83415734453089E-03  3.96927514568414E-02 -4.81068188880859E-03 -3.59334266669659E-02  9.94526012511024E-01 -6.61887693910383E-02  4.83413706981591E-03  3.96926160727137E-02  5.44747359594689E-03  5.99511767563043E-02
 1.07658981974442E+06  5.48956268044222E-03  6.01805199379097E-02  4.87144583416422E-03  3.98432379278372E-02  9.94483703583608E-01 -6.64425612554145E-02 -4.84782078842603E-03 -3.60695915574395E-02  4.87142540304921E-03  3.98431020335157E-02  5.48954224932724E-03  6.01803840435882E-02 -4.84778729641735E-03 -3.60692827825486E-02  9.94483737075616E-01 -6.64422524805235E-02  9.94483703583608E-01 -6.64425612554145E-02 -4.84782078842603E-03 -3.60695915574395E-02  5.48956268044222E-03  6.01805199379097E-02  4.87144583416422E-03  3.98432379278372E-02 -4.84778729641735E-03 -3.60692827825486E-02  9.94483737075616E-01 -6.64422524805235E-02  4.87142540304921E-03  3.98431020335157E-02  5.48954224932724E-03  6.01803840435882E-02
 1.08077956611976E+06  5.53195315613308E-03  6.04105722956555E-02  4.90901875401485E-03  3.99942639893352E-02  9.94441104612259E-01 -6.66969845644487E-02 -4.88520945678000E-03 -3.62059314986510E-02  4.90899816530646E-03  3.99941275830271E-02  5.53193256742463E-03  6.04104358893473E-02 -4.88517570634353E-03 -3.62056215489380E-02  9.94441138362695E-01 -6.66966746147357E-02  9.94441104612259E-01 -6.66969845644487E-02 -4.88520945678000E-03 -3.62059314986510E-02  5.53195315613308E-03  6.04105722956555E-02  4.90901875401485E-03  3.99942639893352E-02 -4.88517570634353E-03 -3.62056215489380E-02  9.94441138362695E-01 -6.66966746147357E-02  4.90899816530646E-03  3.99941275830271E-02  5.53193256742463E-03  6.04104358893473E-02
 1.08498561766014E+06  5.57466770747104E-03  6.06414719570250E-02  4.94687822411997E-03  4.01458312141014E-02  9.94398179939113E-01 -6.69523500336801E-02 -4.92288323832426E-03 -3.63427554460707E-02  4.94685747661643E-03  4.01456942940092E-02  5.57464695996764E-03  6.06413350369328E-02 -4.92284922748721E-03 -3.63424443172737E-02  9.94398213949950E-01 -6.69520389048831E-02  9.94398179939113E-01 -6.69523500336801E-02 -4.92288323832426E-03 -3.63427554460707E-02  5.57466770747104E-03  6.06414719570250E-02  4.94687822411997E-03  4.01458312141014E-02 -4.92284922748721E-03 -3.63424443172737E-02  9.94398213949950E-01 -6.69520389048831E-02  4.94685747661643E-03  4.01456942940092E-02  5.57464695996764E-03  6.06413350369328E-02
 1.08920803782009E+06  5.61770876147541E-03  6.08732216699252E-02  4.98502637955053E-03  4.02979411750876E-02  9.94354927124468E-01 -6.72086607803143E-02 -4.96084425691972E-03 -3.64800647501742E-02  4.98500547204054E-03  4.02978037394090E-02  5.61768785396548E-03  6.08730842342466E-02 -4.96080998369500E-03 -3.64797524380183E-02  9.94354961397693E-01 -6.72083484681584E-02  9.94354927124468E-01 -6.72086607803143E-02 -4.96084425691972E-03 -3.64800647501742E-02  5.61770876147541E-03  6.08732216699252E-02  4.98502637955053E-03  4.02979411750876E-02 -4.96080998369500E-03 -3.64797524380183E-02  9.94354961397693E-01 -6.72083484681584E-02  4.98500547204054E-03  4.02978037394090E-02  5.61768785396548E-03  6.08730842342466E-02
 1.09344689030110E+06  5.66107876255837E-03  6.11058241867650E-02  5.02346537050521E-03  4.04505954453673E-02  9.94311343711128E-01 -6.74659199274982E-02 -4.99909465146796E-03 -3.66178607606927E-02  5.02344430176872E-03  4.04504574922953E-02  5.66105769382193E-03  6.11056862336930E-02 -4.99906011385320E-03 -3.66175472608898E-02  9.94311378248743E-01 -6.74656064276953E-02  9.94311343711128E-01 -6.74659199274982E-02 -4.99909465146796E-03 -3.66178607606927E-02  5.66107876255837E-03  6.11058241867650E-02  5.02346537050521E-03  4.04505954453673E-02 -4.99906011385320E-03 -3.66175472608898E-02  9.94311378248743E-01 -6.74656064276953E-02  5.02344430176872E-03  4.04504574922953E-02  5.66105769382193E-03  6.11056862336930E-02
 1.09770223905254E+06  5.70478017263950E-03  6.13392822644045E-02  5.06219736240590E-03  4.06037955980704E-02  9.94267427224290E-01 -6.77241306042743E-02 -5.03763657600516E-03 -3.67561448265439E-02  5.06217613121342E-03  4.06036571257932E-02  5.70475894144691E-03  6.13391437921273E-02 -5.03760177198417E-03 -3.67558301347928E-02  9.94267462028311E-01 -6.77238159125232E-02  9.94267427224290E-01 -6.77241306042743E-02 -5.03763657600516E-03 -3.67561448265439E-02  5.70478017263950E-03  6.13392822644045E-02  5.06219736240590E-03  4.06037955980704E-02 -5.03760177198417E-03 -3.67558301347928E-02  9.94267462028311E-01 -6.77238159125232E-02  5.06217613121342E-03  4.06036571257932E-02  5.70475894144691E-03  6.13391437921273E-02
 1.10197414827268E+06  5.74881547125647E-03  6.15735986641045E-02  5.10122453599232E-03  4.07575432063174E-02  9.94223175171432E-01 -6.79832959455357E-02 -5.07647219979784E-03 -3.68949182957631E-02  5.10120314110649E-03  4.07574042130184E-02  5.74879407637055E-03  6.15734596708055E-02 -5.07643712733778E-03 -3.68946024077498E-02  9.94223210243892E-01 -6.79829800575224E-02  9.94223175171432E-01 -6.79832959455357E-02 -5.07647219979784E-03 -3.68949182957631E-02  5.74881547125647E-03  6.15735986641045E-02  5.10122453599232E-03  4.07575432063174E-02 -5.07643712733778E-03 -3.68946024077498E-02  9.94223210243892E-01 -6.79829800575224E-02  5.10120314110649E-03  4.07574042130184E-02  5.74879407637055E-03  6.15734596708055E-02
 1.10626268240961E+06  5.79318715568230E-03  6.18087761514734E-02  5.14054908741981E-03  4.09118398431520E-02  9.94178585042196E-01 -6.82434190919793E-02 -5.11560370743675E-03 -3.70341825154325E-02  5.14052752759236E-03  4.09117003270100E-02  5.79316559585481E-03  6.18086366353314E-02 -5.11556836449049E-03 -3.70338654268297E-02  9.94178620385142E-01 -6.82431020033765E-02  9.94178585042196E-01 -6.82434190919793E-02 -5.11560370743675E-03 -3.70341825154325E-02  5.79318715568230E-03  6.18087761514734E-02  5.14054908741981E-03  4.09118398431520E-02 -5.11556836449049E-03 -3.70338654268297E-02  9.94178620385142E-01 -6.82431020033765E-02  5.14052752759236E-03  4.09117003270100E-02  5.79316559585481E-03  6.18086366353314E-02
 1.11056790616224E+06  5.83789774103473E-03  6.20448174964154E-02  5.18017322835258E-03  4.10666870814739E-02  9.94133654308278E-01 -6.85045031900593E-02 -5.15503329893236E-03 -3.71739388316103E-02  5.18015150232692E-03  4.10665470406628E-02  5.83787601500903E-03  6.20446774556043E-02 -5.15499768343743E-03 -3.71736205380776E-02  9.94133689923772E-01 -6.85041848965266E-02  9.94133654308278E-01 -6.85045031900593E-02 -5.15503329893236E-03 -3.71739388316103E-02  5.83789774103473E-03  6.20448174964154E-02  5.18017322835258E-03  4.10666870814739E-02 -5.15499768343743E-03 -3.71736205380776E-02  9.94133689923772E-01 -6.85041848965266E-02  5.18015150232692E-03  4.10665470406628E-02  5.83787601500903E-03  6.20446774556043E-02
 1.11488988448126E+06  5.88294976039479E-03  6.22817254730755E-02  5.22009918606275E-03  4.12220864939691E-02  9.94088380423305E-01 -6.87665513919376E-02 -5.19476318981252E-03 -3.73141885892577E-02  5.22007729257294E-03  4.12219459266583E-02  5.88292786690484E-03  6.22815849057647E-02 -5.19472729969080E-03 -3.73138690864419E-02  9.94088416313427E-01 -6.87662318891217E-02  9.94088380423305E-01 -6.87665513919376E-02 -5.19476318981252E-03 -3.73141885892577E-02  5.88294976039479E-03  6.22817254730755E-02  5.22009918606275E-03  4.12220864939691E-02 -5.19472729969080E-03 -3.73138690864419E-02  9.94088416313427E-01 -6.87662318891217E-02  5.22007729257294E-03  4.12219459266583E-02  5.88292786690484E-03  6.22815849057647E-02
 1.11922868257014E+06  5.92834576491966E-03  6.25195028597851E-02  5.26032920352610E-03  4.13780396530406E-02  9.94042760822728E-01 -6.90295668554359E-02 -5.23479561121577E-03 -3.74549331321665E-02  5.26030714129690E-03  4.13778985573946E-02  5.92832370269052E-03  6.25193617641390E-02 -5.23475944437427E-03 -3.74546124157009E-02  9.94042796989569E-01 -6.90292461389702E-02  9.94042760822728E-01 -6.90295668554359E-02 -5.23479561121577E-03 -3.74549331321665E-02  5.92834576491966E-03  6.25195028597851E-02  5.26032920352610E-03  4.13780396530406E-02 -5.23475944437427E-03 -3.74546124157009E-02  9.94042796989569E-01 -6.90292461389702E-02  5.26030714129690E-03  4.13778985573946E-02  5.92832370269052E-03  6.25193617641390E-02
 1.12358436588608E+06  5.97408832396010E-03  6.27581524390060E-02  5.30086553952011E-03  4.15345481307374E-02  9.93996792923697E-01 -6.92935527439849E-02 -5.27513280999079E-03 -3.75961738028840E-02  5.30084330726595E-03  4.15344065049161E-02  5.97406609170596E-03  6.27580108131847E-02 -5.27509636432072E-03 -3.75958518683889E-02  9.93996829369367E-01 -6.92932308094898E-02  9.93996792923697E-01 -6.92935527439849E-02 -5.27513280999079E-03 -3.75961738028840E-02  5.97408832396010E-03  6.27581524390060E-02  5.30086553952011E-03  4.15345481307374E-02 -5.27509636432072E-03 -3.75958518683889E-02  9.93996829369367E-01 -6.92932308094898E-02  5.30084330726595E-03  4.15344065049161E-02  5.97406609170596E-03  6.27580108131847E-02
 1.12795700014105E+06  6.02018002517399E-03  6.29976769972738E-02  5.34171046872058E-03  4.16916134986827E-02  9.93950474124950E-01 -6.95585122265733E-02 -5.31577704879225E-03 -3.77379119426379E-02  5.34168806514732E-03  4.16914713408412E-02  6.02015762160075E-03  6.29975348394323E-02 -5.31574032216798E-03 -3.77375887857208E-02  9.93950510851574E-01 -6.95581890696561E-02  9.93950474124950E-01 -6.95585122265733E-02 -5.31577704879225E-03 -3.77379119426379E-02  6.02018002517399E-03  6.29976769972738E-02  5.34171046872058E-03  4.16916134986827E-02 -5.31574032216798E-03 -3.77375887857208E-02  9.93950510851574E-01 -6.95581890696561E-02  5.34168806514732E-03  4.16914713408412E-02  6.02015762160075E-03  6.29975348394323E-02
 1.13234665130271E+06  6.06662347464727E-03  6.32380793251395E-02  5.38286628180203E-03  4.18492373280007E-02  9.93903801806693E-01 -6.98244484776960E-02 -5.35673060617760E-03 -3.78801488912604E-02  5.38284370560469E-03  4.18490946362896E-02  6.06660089844962E-03  6.32379366334284E-02 -5.35669359645944E-03 -3.78798245075152E-02  9.93903838816412E-01 -6.98241240939508E-02  9.93903801806693E-01 -6.98244484776960E-02 -5.35673060617760E-03 -3.78801488912604E-02  6.06662347464727E-03  6.32380793251395E-02  5.38286628180203E-03  4.18492373280007E-02 -5.35669359645944E-03 -3.78798245075152E-02  9.93903838816412E-01 -6.98241240939508E-02  5.38284370560469E-03  4.18490946362896E-02  6.06660089844962E-03  6.32379366334284E-02
 1.13675338559549E+06  6.11342129700551E-03  6.34793622171114E-02  5.42433528553285E-03  4.20074211892432E-02  9.93856773330482E-01 -7.00913646773010E-02 -5.39799577670640E-03 -3.80228859871100E-02  5.42431253539850E-03  4.20072779618083E-02  6.11339854687115E-03  6.34792189896764E-02 -5.39795848173810E-03 -3.80225603721178E-02  9.93856810625451E-01 -7.00910390623088E-02  9.93856773330482E-01 -7.00913646773010E-02 -5.39799577670640E-03 -3.80228859871100E-02  6.11342129700551E-03  6.34793622171114E-02  5.42433528553285E-03  4.20074211892432E-02 -5.39795848173810E-03 -3.80225603721178E-02  9.93856810625451E-01 -7.00910390623088E-02  5.42431253539850E-03  4.20072779618083E-02  6.11339854687115E-03  6.34792189896764E-02
 1.14117726950152E+06  6.16057613553800E-03  6.37215284715951E-02  5.46611980287774E-03  4.21661666523148E-02  9.93809386039105E-01 -7.03592640107357E-02 -5.43957487103698E-03 -3.81661245669941E-02  5.46609687748298E-03  4.21660228872970E-02  6.16055321014342E-03  6.37213847065773E-02 -5.43953728864630E-03 -3.81657977163227E-02  9.93809423621495E-01 -7.03589371600642E-02  9.93809386039105E-01 -7.03592640107357E-02 -5.43957487103698E-03 -3.81661245669941E-02  6.16057613553800E-03  6.37215284715951E-02  5.46611980287774E-03  4.21661666523148E-02 -5.43953728864630E-03 -3.81657977163227E-02  9.93809423621495E-01 -7.03589371600642E-02  5.46609687748298E-03  4.21660228872970E-02  6.16055321014342E-03  6.37213847065773E-02
 1.14561836976164E+06  6.20809065231203E-03  6.39645808908325E-02  5.50822217309516E-03  4.23254752863964E-02  9.93761637256460E-01 -7.06281496686916E-02 -5.48147021602569E-03 -3.83098659660890E-02  5.50819907110573E-03  4.23253309819324E-02  6.20806755032251E-03  6.39644365863686E-02 -5.48143234402414E-03 -3.83095378752930E-02  9.93761675128462E-01 -7.06278215778956E-02  9.93761637256460E-01 -7.06281496686916E-02 -5.48147021602569E-03 -3.83098659660890E-02  6.20809065231203E-03  6.39645808908325E-02  5.50822217309516E-03  4.23254752863964E-02 -5.48143234402414E-03 -3.83095378752930E-02  9.93761675128462E-01 -7.06278215778956E-02  5.50819907110573E-03  4.23253309819324E-02  6.20806755032251E-03  6.39644365863686E-02
 1.15007675337647E+06  6.25596752829153E-03  6.42085222808405E-02  5.55064475183636E-03  4.24853486598687E-02  9.93713524287440E-01 -7.08980248471486E-02 -5.52368415482737E-03 -3.84541115178591E-02  5.55062147190977E-03  4.24852038140903E-02  6.25594424836501E-03  6.42083774350621E-02 -5.52364599100968E-03 -3.84537821824802E-02  9.93713562451258E-01 -7.08976955117697E-02  9.93713524287440E-01 -7.08980248471486E-02 -5.52368415482737E-03 -3.84541115178591E-02  6.25596752829153E-03  6.42085222808405E-02  5.55064475183636E-03  4.24853486598687E-02 -5.52364599100968E-03 -3.84537821824802E-02  9.93713562451258E-01 -7.08976955117697E-02  5.55062147190977E-03  4.24852038140903E-02  6.25594424836501E-03  6.42083774350621E-02
